Var : 1.0 , Id : e8c2cb6c-aae6-11ea-8d6b-704d7b847aa2 , Date : 10/06/2020 , Time : 09:52:11 , Experiment : e8c52c7e-aae6-11ea-9a7b-704d7b847aa2 , Source : EncoderDecoder.py , pram_timeSteps : 60
Var : 1.0 , Id : d1180486-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:03:11 , Experiment : d1180487-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : d1180486-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:03:11 , Experiment : d1180487-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 3085
Var : 1.0 , Id : d1180486-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:03:11 , Experiment : d1180487-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 27
Var : 1.0 , Id : d1180486-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:03:11 , Experiment : d1180487-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 39
Var : 1.0 , Id : d1180486-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:03:11 , Experiment : d1180487-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_seconds : 9.345698356628418
Var : 1.0 , Id : d1180486-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:03:11 , Experiment : d1180487-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_acc : 1.0
Var : 1.0 , Id : d71d381a-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:03:21 , Experiment : d71d381b-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : d71d381a-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:03:21 , Experiment : d71d381b-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 240
Var : 1.0 , Id : d71d381a-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:03:21 , Experiment : d71d381b-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 20
Var : 1.0 , Id : d71d381a-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:03:21 , Experiment : d71d381b-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : d71d381a-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:03:21 , Experiment : d71d381b-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 128
Var : 1.0 , Id : d71d381a-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:03:21 , Experiment : d71d381b-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 100
Var : 1.0 , Id : d71d381a-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:03:21 , Experiment : d71d381b-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_seconds : 49.82743430137634
Var : 1.0 , Id : d71d381a-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:03:21 , Experiment : d71d381b-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_acc : 0.8982824087142944
Var : 1.0 , Id : f5474862-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:04:12 , Experiment : f5474863-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/BLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : f5474862-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:04:12 , Experiment : f5474863-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/BLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : f5474862-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:04:12 , Experiment : f5474863-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/BLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : f5474862-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:04:12 , Experiment : f5474863-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/BLstm_univar.py , pram_num_layers : 1
Var : 1.0 , Id : f5474862-b45e-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:04:12 , Experiment : f5474863-b45e-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/BLstm_univar.py , pram_num_units : 20
Var : 1.0 , Id : b1aaee82-b45f-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:09:28 , Experiment : b1aaee83-b45f-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : b1aaee82-b45f-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:09:28 , Experiment : b1aaee83-b45f-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : b1aaee82-b45f-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:09:28 , Experiment : b1aaee83-b45f-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : b1aaee82-b45f-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:09:28 , Experiment : b1aaee83-b45f-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : b1aaee82-b45f-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:09:28 , Experiment : b1aaee83-b45f-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 16
Var : 1.0 , Id : b1aaee82-b45f-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:09:28 , Experiment : b1aaee83-b45f-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 50
Var : 1.0 , Id : 49e1dab2-b460-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:13:43 , Experiment : 49e1dab3-b460-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/BLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 49e1dab2-b460-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:13:43 , Experiment : 49e1dab3-b460-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/BLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : 49e1dab2-b460-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:13:43 , Experiment : 49e1dab3-b460-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/BLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : 49e1dab2-b460-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:13:43 , Experiment : 49e1dab3-b460-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/BLstm_univar.py , pram_num_layers : 1
Var : 1.0 , Id : 49e1dab2-b460-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:13:43 , Experiment : 49e1dab3-b460-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/BLstm_univar.py , pram_num_units : 20
Var : 1.0 , Id : 49e1dab2-b460-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:13:43 , Experiment : 49e1dab3-b460-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/BLstm_univar.py , metr_seconds : 102.37278723716736
Var : 1.0 , Id : 49e1dab2-b460-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:13:43 , Experiment : 49e1dab3-b460-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/BLstm_univar.py , metr_acc : 1.0
Var : 1.0 , Id : 90f10a86-b460-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:15:42 , Experiment : 90f10a87-b460-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/BLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 90f10a86-b460-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:15:42 , Experiment : 90f10a87-b460-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/BLstm_univar.py , pram_timeSteps : 200
Var : 1.0 , Id : 90f10a86-b460-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:15:42 , Experiment : 90f10a87-b460-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/BLstm_univar.py , pram_batch_size : 4365
Var : 1.0 , Id : 90f10a86-b460-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:15:42 , Experiment : 90f10a87-b460-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/BLstm_univar.py , pram_num_layers : 2
Var : 1.0 , Id : 90f10a86-b460-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:15:42 , Experiment : 90f10a87-b460-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/BLstm_univar.py , pram_num_units : 52
Var : 1.0 , Id : 933730f8-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:22:56 , Experiment : 933730f9-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 933730f8-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:22:56 , Experiment : 933730f9-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : 933730f8-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:22:56 , Experiment : 933730f9-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : 933730f8-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:22:56 , Experiment : 933730f9-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_num_layers : 1
Var : 1.0 , Id : 933730f8-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:22:56 , Experiment : 933730f9-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_num_units : 50
Var : 1.0 , Id : a4336cf0-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:23:24 , Experiment : a4336cf1-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : a4336cf0-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:23:24 , Experiment : a4336cf1-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : a4336cf0-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:23:24 , Experiment : a4336cf1-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : a4336cf0-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:23:24 , Experiment : a4336cf1-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_num_layers : 1
Var : 1.0 , Id : a4336cf0-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:23:24 , Experiment : a4336cf1-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_num_units : 50
Var : 1.0 , Id : a4336cf0-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:23:24 , Experiment : a4336cf1-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , metr_seconds : 12.291770935058594
Var : 1.0 , Id : a4336cf0-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:23:24 , Experiment : a4336cf1-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , metr_acc : 0.9519835114479065
Var : 1.0 , Id : abbbbe6e-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:23:37 , Experiment : abbbbe6f-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : abbbbe6e-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:23:37 , Experiment : abbbbe6f-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_timeSteps : 200
Var : 1.0 , Id : abbbbe6e-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:23:37 , Experiment : abbbbe6f-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_batch_size : 818
Var : 1.0 , Id : abbbbe6e-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:23:37 , Experiment : abbbbe6f-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_num_layers : 2
Var : 1.0 , Id : abbbbe6e-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:23:37 , Experiment : abbbbe6f-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_num_units : 73
Var : 1.0 , Id : abbbbe6e-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:23:37 , Experiment : abbbbe6f-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , metr_seconds : 83.53492641448975
Var : 1.0 , Id : abbbbe6e-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:23:37 , Experiment : abbbbe6f-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , metr_acc : 0.0
Var : 1.0 , Id : ddde416e-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:25:01 , Experiment : ddde416f-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : ddde416e-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:25:01 , Experiment : ddde416f-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_timeSteps : 120
Var : 1.0 , Id : ddde416e-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:25:01 , Experiment : ddde416f-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_batch_size : 4231
Var : 1.0 , Id : ddde416e-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:25:01 , Experiment : ddde416f-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_num_layers : 3
Var : 1.0 , Id : ddde416e-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:25:01 , Experiment : ddde416f-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_num_units : 45
Var : 1.0 , Id : ddde416e-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:25:01 , Experiment : ddde416f-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , metr_seconds : 45.21474504470825
Var : 1.0 , Id : ddde416e-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:25:01 , Experiment : ddde416f-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , metr_acc : 0.0
Var : 1.0 , Id : f93b2490-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:25:47 , Experiment : f93b2491-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : f93b2490-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:25:47 , Experiment : f93b2491-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_timeSteps : 120
Var : 1.0 , Id : f93b2490-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:25:47 , Experiment : f93b2491-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_batch_size : 2911
Var : 1.0 , Id : f93b2490-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:25:47 , Experiment : f93b2491-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_num_layers : 3
Var : 1.0 , Id : f93b2490-b461-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:25:47 , Experiment : f93b2491-b461-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/Lstm_univar.py , pram_num_units : 66
Var : 1.0 , Id : 79ec128e-b462-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:29:23 , Experiment : 79ec128f-b462-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/ConvLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 79ec128e-b462-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:29:23 , Experiment : 79ec128f-b462-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/ConvLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : 79ec128e-b462-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:29:23 , Experiment : 79ec128f-b462-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/ConvLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : 79ec128e-b462-11ea-bcce-84a93e7ffccd , Date : 22/06/2020 , Time : 11:29:23 , Experiment : 79ec128f-b462-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/ConvLstm_univar.py , pram_batch_size : 500
